Page	Chunk	Length	IndentationRatio	Comments	Non-Dic	Non-DicRatio	Keywords	KeywordRatio	Separators	SeparatorRatio	Operators	OperatorRatio	NumberWords	StopWords	StopWordRatio	StopWordRatioLength	Score	StopWordSTD	ScoreSTD	Classification	GoldOutcome
PRE0012	477	322	0	0	0	0	5	0.087719298	2	0.00621118	1	0.00310559	57	30	0.526315789	0.093167702	0.002329193	0.998902791	-0.270743499	 text	0
PRE0012	478	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	479	30	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	480	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	481	213	0	0	0	0	1	0.028571429	0	0	0	0	35	17	0.485714286	0.079812207	0	0.775382326	-0.360291228	 text	0
PRE0012	482	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	483	194	0.25	0	3	0.085714286	3	0.085714286	0	0	1	0.005154639	35	18	0.514285714	0.092783505	0.00431701	0.992472792	-0.194320205	 text	0
PRE0012	484	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	485	85	0	0	8	0.571428571	0	0	0	0	2	0.023529412	14	0	0	0	0.023529412	-0.560372074	0.544316419	 text	0
PRE0012	486	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	487	971	0	0	11	0.063583815	14	0.080924855	2	0.002059732	10	0.010298661	173	81	0.468208092	0.083419156	0.00553553	0.835749005	-0.147473196	 text	0
PRE0012	488	151	0	0	1	0.038461538	0	0	0	0	4	0.026490066	26	11	0.423076923	0.072847682	0.00910596	0.658822534	-0.010205073	 text	0
PRE0012	489	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	490	13	0	0	2	1	0	0	0	0	1	0.076923077	2	0	0	0	0.05	-0.560372074	1.562000023	 text	0
PRE0012	491	41	4	0	2	0.285714286	0	0	2	0.048780488	6	0.146341463	7	0	0	0	0.068292683	-0.560372074	2.26527731	 text	0
PRE0012	492	6	0	0	0	0	0	0	0	0	1	0.166666667	1	0	0	0	0.05	-0.560372074	1.562000023	 text	0
PRE0012	493	51	4	0	3	0.375	0	0	3	0.058823529	6	0.117647059	8	0	0	0	0.062745098	-0.560372074	2.051995832	 text	0
PRE0012	494	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	495	167	0	0	3	0.090909091	2	0.060606061	0	0	0	0	33	19	0.575757576	0.113772455	0.003143713	1.34374841	-0.239428605	 text	0
PRE0012	496	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	497	25	0	0	1	0.25	0	0	0	0	0	0	4	2	0.5	0.08	0.007	0.778525277	-0.091170453	 text	0
PRE0012	498	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	499	17	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	500	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	501	48	0	0	1	0.125	0	0	0	0	1	0.020833333	8	3	0.375	0.0625	0.009895833	0.485641481	0.020162249	 text	0
PRE0012	502	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	503	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	-0.560372074	2.202763773	 text	0
PRE0012	504	100	4	0	1	0.052631579	1	0.052631579	0	0	4	0.04	19	7	0.368421053	0.07	0.01575	0.611163108	0.245230516	 text	0
PRE0012	505	38	0	0	2	0.333333333	0	0	0	0	6	0.157894737	6	0	0	0	0.056578947	-0.560372074	1.814933082	 text	0
PRE0012	506	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	-0.560372074	15.01803878	 text	0
PRE0012	507	41	4	0	2	0.285714286	0	0	0	0	1	0.024390244	7	3	0.428571429	0.073170732	0.020731707	0.664229162	0.436756364	 text	0
PRE0012	508	29	0	0	3	1	0	0	0	0	1	0.034482759	3	0	0	0	0.028448276	-0.560372074	0.733426208	 text	0
PRE0012	509	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	-0.560372074	2.202763773	 text	0
PRE0012	510	87	4	0	1	0.066666667	0	0	0	0	1	0.011494253	15	6	0.4	0.068965517	0.007758621	0.59384978	-0.062004655	 text	0
PRE0012	511	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	512	22	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	513	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	514	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	-0.560372074	2.202763773	 text	0
PRE0012	515	50	4.5	0	1	0.125	1	0.125	0	0	0	0	8	3	0.375	0.06	0.008	0.443800939	-0.052724628	 text	0
PRE0012	516	131	4.5	0	2	0.095238095	0	0	0	0	0	0	21	9	0.428571429	0.06870229	0.004389313	0.589444353	-0.19154047	 text	0
PRE0012	517	131	0	0	3	0.130434783	1	0.043478261	0	0	0	0	23	9	0.391304348	0.06870229	0.004007634	0.589444353	-0.206214449	 text	0
PRE0012	518	85	0.5	0	1	0.066666667	0	0	0	0	1	0.011764706	15	6	0.4	0.070588235	0.005882353	0.621007942	-0.134139316	 text	0
PRE0012	519	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	520	20	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	521	50	0	0	1	0.125	0	0	0	0	1	0.02	8	3	0.375	0.06	0.0095	0.443800939	0.00494411	 text	0
PRE0012	522	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	523	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	-0.560372074	2.202763773	 text	0
PRE0012	524	83	4	0	0	0	1	0.058823529	0	0	1	0.012048193	17	7	0.411764706	0.084337349	0.006024096	0.851116097	-0.128689873	 text	0
PRE0012	525	35	0	0	1	0.142857143	0	0	1	0.028571429	1	0.028571429	7	0	0	0	0.02	-0.560372074	0.408625272	 text	0
PRE0012	526	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	-0.560372074	15.01803878	 text	0
PRE0012	527	41	4	0	2	0.285714286	0	0	0	0	1	0.024390244	7	3	0.428571429	0.073170732	0.020731707	0.664229162	0.436756364	 text	0
PRE0012	528	33	0	0	3	0.6	0	0	1	0.03030303	0	0	5	0	0	0	0.022727273	-0.560372074	0.513477522	 text	0
PRE0012	529	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	-0.560372074	2.202763773	 text	0
PRE0012	530	85	4	0	1	0.066666667	0	0	0	0	1	0.011764706	15	6	0.4	0.070588235	0.007941176	0.621007942	-0.054986147	 text	0
PRE0012	531	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	532	56	0	0	0	0	0	0	0	0	1	0.017857143	10	2	0.2	0.035714286	0.005357143	0.037349957	-0.154331451	 text	0
PRE0012	533	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	534	240	0	0	1	0.020833333	4	0.083333333	0	0	2	0.008333333	48	22	0.458333333	0.091666667	0.003229167	0.973781141	-0.236143252	 text	0
PRE0012	535	8	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.021875	-0.560372074	0.480711194	 text	0
PRE0012	536	54	0.5	0	0	0	0	0	0	0	1	0.018518519	10	6	0.6	0.111111111	0.006018519	1.29920758	-0.128904318	 text	0
PRE0012	537	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	538	19	0	0	2	0.666666667	0	0	0	0	0	0	3	1	0.333333333	0.052631579	0.018421053	0.320481446	0.347921338	 text	0
PRE0012	539	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	540	89	0	0	5	0.333333333	0	0	0	0	0	0	15	6	0.4	0.06741573	0.009831461	0.567912211	0.017687389	 text	0
PRE0012	541	15	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	542	132	0.333333333	0	3	0.130434783	2	0.086956522	0	0	0	0	23	11	0.47826087	0.083333333	0.004103535	0.834312667	-0.202527426	 text	0
PRE0012	543	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	544	17	0	0	0	0	0	0	0	0	1	0.058823529	3	2	0.666666667	0.117647059	0.017647059	1.408594619	0.318164508	 text	0
PRE0012	545	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	546	28	0	0	0	0	0	0	0	0	1	0.035714286	4	1	0.25	0.035714286	0.010714286	0.037349957	0.051628326	 text	0
PRE0012	547	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	548	36	0	0	0	0	0	0	0	0	0	0	7	6	0.857142857	0.166666667	0	2.228997408	-0.360291228	 text	0
PRE0012	549	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	550	7	0.5	0	0	0	0	0	0	0	0	0	1	1	1	0.142857143	0.003571429	1.830516053	-0.22298471	 text	0
PRE0012	551	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	552	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	-0.560372074	1.562000023	 text	0
PRE0012	553	26	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.038461538	0	0.083328575	-0.360291228	 text	0
PRE0012	554	267	0.166666667	0	0	0	0	0	0	0	0	0	41	18	0.43902439	0.06741573	0.0000312	0.567912211	-0.359091296	 text	0
PRE0012	555	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	556	156	0	0	0	0	0	0	0	0	0	0	32	16	0.5	0.102564103	0	1.156162992	-0.360291228	 text	0
PRE0012	557	15	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.011666667	-0.560372074	0.088243397	 text	0
PRE0012	558	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	559	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	560	122	1.111111111	0	3	0.230769231	4	0.307692308	11	0.090163934	1	0.008196721	13	0	0	0	0.027504554	-0.560372074	0.697144032	 code	0
PRE0012	561	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	562	96	0	0	1	0.058823529	1	0.058823529	0	0	0	0	17	8	0.470588235	0.083333333	0.001822917	0.834312667	-0.290207693	 text	0
PRE0012	563	21	0	0	2	0.666666667	0	0	0	0	0	0	3	0	0	0	0.016666667	-0.560372074	0.280472522	 text	0
PRE0012	564	27	0.333333333	0	0	0	0	0	0	0	0	0	4	2	0.5	0.074074074	0.000617	0.679347695	-0.336559237	 text	0
PRE0012	565	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	566	360	0.166666667	0	0	0	2	0.033333333	0	0	1	0.002777778	60	32	0.533333333	0.088888889	0.000856	0.927291649	-0.327363091	 text	0
PRE0012	567	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	568	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	569	31	1	0	0	0	0	0	0	0	0	0	6	4	0.666666667	0.129032258	0.001612903	1.599139783	-0.298281833	 text	0
PRE0012	570	33	0	0	1	0.2	0	0	2	0.060606061	0	0	5	0	0	0	0.018939394	-0.560372074	0.367849397	 code	0
PRE0012	571	3	0	0	0	0	0	0	0	0	1	0.333333333	0	0	0	0	0.1	-0.560372074	3.484291274	 text	0
PRE0012	572	39	0.5	0	0	0	0	0	0	0	1	0.025641026	6	2	0.333333333	0.051282051	0.008333333	0.297895459	-0.039909353	 text	0
PRE0012	573	130	0.333333333	0	0	0	1	0.047619048	0	0	2	0.015384615	21	10	0.476190476	0.076923077	0.00474359	0.727029225	-0.177920007	 text	0
PRE0012	574	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	575	20	1	0	0	0	0	0	0	0	0	0	5	5	1	0.25	0.0025	3.623682149	-0.264176666	 text	0
PRE0012	576	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	577	16	0	0	0	0	1	0.5	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	578	93	0	0	3	0.2	0	0	0	0	1	0.010752688	15	8	0.533333333	0.086021505	0.008870968	0.879302497	-0.019239555	 text	0
PRE0012	579	210	0	0	1	0.028571429	1	0.028571429	0	0	0	0	35	17	0.485714286	0.080952381	0.000833	0.794464531	-0.328253041	 text	0
PRE0012	580	15	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.011666667	-0.560372074	0.088243397	 text	0
PRE0012	581	85	0	0	0	0	0	0	0	0	0	0	13	6	0.461538462	0.070588235	0	0.621007942	-0.360291228	 text	0
PRE0012	582	12	0	0	0	0	0	0	0	0	1	0.083333333	2	0	0	0	0.025	-0.560372074	0.600854397	 text	0
PRE0012	583	16	1	0	0	0	0	0	0	0	0	0	3	2	0.666666667	0.125	0.003125	1.531655037	-0.240148025	 text	0
PRE0012	584	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	585	62	0	0	0	0	0	0	0	0	2	0.032258065	8	3	0.375	0.048387097	0.009677419	0.249444872	0.011765143	 text	0
PRE0012	586	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	587	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	588	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	589	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	590	136	0.333333333	0	0	0	0	0	0	0	0	0	23	11	0.47826087	0.080882353	0.000123	0.793292527	-0.35557973	 text	0
PRE0012	591	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	592	20	0	0	0	0	1	0.25	0	0	0	0	4	2	0.5	0.1	0	1.113249615	-0.360291228	 text	0
PRE0012	593	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	594	149	0.5	0	1	0.038461538	4	0.153846154	0	0	0	0	26	13	0.5	0.087248322	0.001342282	0.899834769	-0.308686094	 text	0
PRE0012	595	16	0	0	1	0.5	1	0.5	0	0	0	0	2	0	0	0	0.0109375	-0.560372074	0.060209983	 text	0
PRE0012	596	333	0	0	0	0	5	0.078125	0	0	0	0	64	36	0.5625	0.108108108	0	1.248948671	-0.360291228	 text	0
PRE0012	597	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	598	12	0	0	0	0	0	0	0	0	0	0	2	1	0.5	0.083333333	0	0.834312667	-0.360291228	 text	0
PRE0012	599	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	600	240	0.2	0	0	0	1	0.023255814	0	0	0	0	43	27	0.627906977	0.1125	0.0000417	1.322452326	-0.358689319	 text	0
PRE0012	601	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	602	34	0	0	1	0.2	1	0.2	0	0	0	0	5	2	0.4	0.058823529	0.005147059	0.424111272	-0.162408305	 text	0
PRE0012	603	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	604	112	0	0	0	0	0	0	0	0	0	0	19	9	0.473684211	0.080357143	0	0.784502497	-0.360291228	 text	0
PRE0012	605	6	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	606	71	0.5	0	0	0	0	0	0	0	0	0	12	8	0.666666667	0.112676056	0.000352	1.325398843	-0.346753966	 text	0
PRE0012	607	6	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	608	193	0	0	0	0	5	0.151515152	2	0.010362694	0	0	33	16	0.484848485	0.082901554	0.002331606	0.827086321	-0.270650704	 text	0
PRE0012	609	4	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	610	156	0.25	0	0	0	3	0.103448276	0	0	0	0	29	13	0.448275862	0.083333333	0.0000801	0.834312667	-0.357210633	 text	0
PRE0012	611	4	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.04375	-0.560372074	1.321713617	 text	0
PRE0012	612	74	0	0	0	0	1	0.090909091	0	0	0	0	11	5	0.454545455	0.067567568	0	0.570453391	-0.360291228	 text	0
PRE0012	613	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	614	204	0	0	0	0	2	0.058823529	0	0	1	0.004901961	34	14	0.411764706	0.068627451	0.001470588	0.58819183	-0.30375325	 text	0
PRE0012	615	18	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.009722222	-0.560372074	0.013487626	 text	0
PRE0012	616	66	0.5	0	0	0	1	0.090909091	0	0	0	0	11	6	0.545454545	0.090909091	0.000379	0.961102189	-0.345728416	 text	0
PRE0012	617	9	0	0	1	1	0	0	2	0.222222222	0	0	1	0	0	0	0.069444444	-0.560372074	2.309557732	 text	0
PRE0012	618	23	0.5	0	0	0	1	0.25	0	0	0	0	4	2	0.5	0.086956522	0.001086957	0.894951134	-0.318502288	 text	0
PRE0012	619	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	620	25	0.5	0	0	0	0	0	0	0	0	0	4	2	0.5	0.08	0.001	0.778525277	-0.321845403	 text	0
PRE0012	621	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	622	58	0.5	0	0	0	3	0.272727273	1	0.017241379	0	0	11	5	0.454545455	0.086206897	0.004310345	0.882405244	-0.194576465	 text	0
PRE0012	623	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	624	27	0	0	0	0	1	0.2	0	0	1	0.037037037	5	2	0.4	0.074074074	0.011111111	0.679347695	0.066884605	 text	0
PRE0012	625	6	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0.029166667	-0.560372074	0.761045335	 text	0
PRE0012	626	21	0.5	0	0	0	0	0	0	0	0	0	4	2	0.5	0.095238095	0.001190476	1.033553344	-0.314522389	 text	0
PRE0012	627	18	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.009722222	-0.560372074	0.013487626	 text	0
PRE0012	628	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00625	-0.560372074	-0.120004822	 text	0
PRE0012	629	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	630	74	0.5	0	0	0	0	0	0	0	0	0	15	9	0.6	0.121621622	0.000338	1.475113764	-0.347302774	 text	0
PRE0012	631	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	632	46	1	0	0	0	1	0.1	0	0	0	0	10	6	0.6	0.130434783	0.001086957	1.622612738	-0.318502288	 text	0
PRE0012	633	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	634	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	635	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	636	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	637	111	0	0	2	0.1	1	0.05	0	0	1	0.009009009	20	7	0.35	0.063063063	0.005855856	0.495065027	-0.135158019	 text	0
PRE0012	638	140	0	0	2	0.08	3	0.12	2	0.014285714	1	0.007142857	25	12	0.48	0.085714286	0.007857143	0.874160802	-0.058216889	 text	0
PRE0012	639	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	640	17	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.058823529	0	0.424111272	-0.360291228	 text	0
PRE0012	641	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	642	223	0	0	0	0	0	0	4	0.01793722	0	0	37	17	0.459459459	0.076233184	0.004035874	0.715483025	-0.205128706	 text	0
PRE0012	643	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	644	77	0.5	0	0	0	0	0	0	0	0	0	12	8	0.666666667	0.103896104	0.000325	1.178455655	-0.347808817	 text	0
PRE0012	645	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	646	647	0.1	0	0	0	5	0.04950495	2	0.00309119	0	0	101	55	0.544554455	0.085007728	0.000703	0.862335699	-0.333254365	 text	0
PRE0012	647	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	648	221	0	0	2	0.054054054	3	0.081081081	0	0	0	0	37	18	0.486486486	0.081447964	0.00158371	0.802758713	-0.299404175	 text	0
PRE0012	649	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	650	560	0	0	1	0.010416667	4	0.041666667	0	0	0	0	96	47	0.489583333	0.083928571	0.000313	0.844274701	-0.348276908	 text	0
PRE0012	651	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	652	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	653	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	654	115	0	0	0	0	0	0	0	0	1	0.008695652	19	11	0.578947368	0.095652174	0.002608696	1.040483455	-0.259997772	 text	0
PRE0012	655	2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	-0.560372074	2.042572836	 text	0
PRE0012	656	6	0	0	0	0	0	0	0	0	0	0	1	1	1	0.166666667	0	2.228997408	-0.360291228	 text	0
PRE0012	657	2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	-0.560372074	2.042572836	 text	0
PRE0012	658	209	0.25	0	0	0	0	0	0	0	1	0.004784689	35	22	0.628571429	0.105263158	0.001495215	1.201334967	-0.302806442	 text	0
PRE0012	659	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	660	221	2.4	2	3	0.107142857	5	0.178571429	11	0.049773756	0	0	28	5	0.178571429	0.022624434	0.01638009	-0.181724633	0.269454865	 code	0
PRE0012	661	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	662	18	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.055555556	0	0.369417753	-0.360291228	 text	0
PRE0012	663	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	664	129	0	0	1	0.047619048	1	0.047619048	0	0	1	0.007751938	21	10	0.476190476	0.07751938	0.003682171	0.73700908	-0.218727144	 text	0
PRE0012	665	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	666	332	3.285714286	3	3	0.071428571	5	0.119047619	15	0.045180723	1	0.003012048	42	13	0.30952381	0.039156627	0.015404475	0.09496172	0.231946524	 code	0
PRE0012	667	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 code	0
PRE0012	668	138	0	0	0	0	2	0.076923077	0	0	0	0	26	13	0.5	0.094202899	0	1.016228068	-0.360291228	 text	0
PRE0012	669	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	670	185	0	0	0	0	0	0	2	0.010810811	0	0	31	19	0.612903226	0.102702703	0.002432432	1.158482634	-0.266774357	 text	0
PRE0012	671	18	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.009722222	-0.560372074	0.013487626	 text	0
PRE0012	672	23	1	0	0	0	0	0	0	0	0	0	4	2	0.5	0.086956522	0.002173913	0.894951134	-0.276713348	 text	0
PRE0012	673	16	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	674	12	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0.002083333	-0.560372074	-0.280195759	 text	0
PRE0012	675	16	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	676	14	1	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.071428571	0.003571429	0.635071989	-0.22298471	 text	0
PRE0012	677	18	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.009722222	-0.560372074	0.013487626	 text	0
PRE0012	678	213	0.333333333	0	0	0	1	0.025	0	0	0	0	40	25	0.625	0.117370892	0.0000782	1.403972631	-0.357282948	 text	0
PRE0012	679	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	680	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	681	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	682	327	0	0	0	0	4	0.06779661	2	0.006116208	1	0.003058104	59	28	0.474576271	0.085626911	0.002293578	0.872698485	-0.27211273	 text	0
PRE0012	683	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.560372074	-0.360291228	 text	0
PRE0012	684	44	0	0	0	0	0	0	0	0	0	0	11	8	0.727272727	0.181818182	0	2.482576452	-0.360291228	 text	0
PRE0012	685	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.560372074	-0.360291228	 text	0
